freq,currency,prod_ani,geo,TIME_PERIOD,OBS_VALUE
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Poland,2016,103.83
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Poland,2017,108.34
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Poland,2018,109.53
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Poland,2019,109.84
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Poland,2020,98.62
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Portugal,2011,238.04
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Portugal,2012,237.06
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Portugal,2013,242.47
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Portugal,2014,243.23
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Portugal,2015,245.99
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Portugal,2016,237.84
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Portugal,2017,242.44
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Portugal,2018,243.9
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Portugal,2019,243.86
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Portugal,2020,238.51
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Slovakia,2011,198.0
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Slovakia,2012,269.0
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Slovakia,2013,258.0
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Slovakia,2014,300.0
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Slovakia,2015,359.0
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Slovakia,2016,393.0
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Slovakia,2017,406.0
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Slovakia,2018,330.85
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Slovakia,2019,298.12
Annual,Euro,Ducks (slaughtered) - prices per 100 kg dead weight,Slovakia,2020,266.57
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Austria,2011,163.69
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Austria,2012,174.85
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Austria,2013,182.52
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Austria,2014,180.41
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Austria,2015,187.95
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Austria,2016,187.68
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Austria,2017,184.19
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Austria,2018,189.02
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Austria,2019,189.02
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Austria,2020,189.02
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Germany,2012,177.63
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Germany,2013,184.21
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Germany,2014,180.26
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Germany,2015,168.12
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Germany,2016,160.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Germany,2017,144.62
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Germany,2018,150.75
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Germany,2019,150.75
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Germany,2020,157.25
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,France,2011,118.16
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,France,2012,118.53
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,France,2013,125.79
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,France,2014,117.3
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,France,2015,113.3
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,France,2016,112.5
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Croatia,2011,145.85
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Croatia,2012,181.81
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Croatia,2013,143.99
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Croatia,2014,142.49
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Croatia,2015,141.97
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Croatia,2016,143.55
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Croatia,2017,143.04
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Croatia,2018,112.19
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Croatia,2019,112.26
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Croatia,2020,110.69
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Lithuania,2011,131.97
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Lithuania,2012,130.69
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Lithuania,2013,147.23
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Lithuania,2014,145.86
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Lithuania,2015,141.81
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Lithuania,2016,136.97
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Lithuania,2017,129.51
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Lithuania,2018,129.37
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Lithuania,2019,136.34
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Lithuania,2020,111.83
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Luxembourg,2011,783.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Luxembourg,2012,807.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Luxembourg,2013,790.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Luxembourg,2014,729.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Luxembourg,2015,844.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Luxembourg,2016,850.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Luxembourg,2017,850.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Luxembourg,2018,850.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Luxembourg,2019,850.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Luxembourg,2020,850.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Netherlands,2012,138.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Netherlands,2013,139.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Netherlands,2014,140.3
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Netherlands,2015,137.5
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Netherlands,2016,132.5
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Poland,2011,137.78
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Poland,2012,129.45
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Poland,2013,139.67
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Poland,2014,140.58
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Poland,2015,142.2
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Poland,2016,119.68
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Poland,2017,120.9
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Poland,2018,117.22
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Poland,2019,134.77
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Poland,2020,106.48
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Portugal,2011,192.36
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Portugal,2012,182.28
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Portugal,2013,201.6
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Portugal,2014,197.51
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Portugal,2015,200.64
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Portugal,2016,185.64
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Portugal,2017,180.28
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Portugal,2018,180.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Portugal,2019,187.16
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Portugal,2020,183.21
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Slovakia,2011,118.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Slovakia,2012,119.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Slovakia,2013,125.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Slovakia,2014,122.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Slovakia,2015,134.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Slovakia,2016,129.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Slovakia,2017,120.0
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Slovakia,2018,124.6
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Slovakia,2019,128.16
Annual,Euro,Turkey (slaughtered) - prices per 100 kg by carcass weight,Slovakia,2020,122.45
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Austria,2011,900.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Austria,2012,848.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Austria,2013,884.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Austria,2014,884.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Austria,2015,938.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Austria,2016,973.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Austria,2017,973.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Austria,2018,1062.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Austria,2019,1186.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Austria,2020,1186.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Germany,2011,669.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Germany,2012,694.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Germany,2013,642.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Germany,2014,807.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Germany,2015,787.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Germany,2016,888.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Germany,2017,894.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Germany,2018,861.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Germany,2019,861.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Germany,2020,884.29
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Croatia,2012,326.0
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Croatia,2018,296.57
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Croatia,2019,354.44
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Croatia,2020,291.84
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Poland,2011,204.28
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Poland,2012,220.17
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Poland,2013,183.33
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Poland,2014,191.39
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Poland,2015,179.18
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Poland,2016,175.85
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Poland,2017,204.9
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Poland,2018,182.02
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Poland,2019,196.05
Annual,Euro,Geese (slaughtered) - prices per 100 kg by carcass weight,Poland,2020,161.41
Annual,Euro,Rabbits - prices per 100 kg live weight,Belgium,2011,191.42
Annual,Euro,Rabbits - prices per 100 kg live weight,Belgium,2012,188.99
Annual,Euro,Rabbits - prices per 100 kg live weight,Belgium,2013,194.13
Annual,Euro,Rabbits - prices per 100 kg live weight,Belgium,2014,192.72
Annual,Euro,Rabbits - prices per 100 kg live weight,Belgium,2015,193.84
Annual,Euro,Rabbits - prices per 100 kg live weight,Belgium,2016,184.85
Annual,Euro,Rabbits - prices per 100 kg live weight,Belgium,2017,193.56
Annual,Euro,Rabbits - prices per 100 kg live weight,Belgium,2018,191.42
Annual,Euro,Rabbits - prices per 100 kg live weight,Belgium,2019,206.0
Annual,Euro,Rabbits - prices per 100 kg live weight,Belgium,2020,207.94
Annual,Euro,Rabbits - prices per 100 kg live weight,Bulgaria,2011,281.07
Annual,Euro,Rabbits - prices per 100 kg live weight,Bulgaria,2012,318.89
Annual,Euro,Rabbits - prices per 100 kg live weight,Bulgaria,2013,317.79
Annual,Euro,Rabbits - prices per 100 kg live weight,Bulgaria,2014,287.89
Annual,Euro,Rabbits - prices per 100 kg live weight,Bulgaria,2015,328.43
Annual,Euro,Rabbits - prices per 100 kg live weight,Bulgaria,2016,316.13
Annual,Euro,Rabbits - prices per 100 kg live weight,Cyprus,2011,67.5
Annual,Euro,Rabbits - prices per 100 kg live weight,Cyprus,2012,68.8
Annual,Euro,Rabbits - prices per 100 kg live weight,Cyprus,2013,69.2
Annual,Euro,Rabbits - prices per 100 kg live weight,Cyprus,2014,62.1
Annual,Euro,Rabbits - prices per 100 kg live weight,Cyprus,2015,61.8
Annual,Euro,Rabbits - prices per 100 kg live weight,Cyprus,2016,64.3
Annual,Euro,Rabbits - prices per 100 kg live weight,Cyprus,2017,63.0
Annual,Euro,Rabbits - prices per 100 kg live weight,Cyprus,2018,64.9
Annual,Euro,Rabbits - prices per 100 kg live weight,Cyprus,2019,65.4
Annual,Euro,Rabbits - prices per 100 kg live weight,Cyprus,2020,65.8
Annual,Euro,Rabbits - prices per 100 kg live weight,Germany,2017,95.0
Annual,Euro,Rabbits - prices per 100 kg live weight,Germany,2018,95.0
Annual,Euro,Rabbits - prices per 100 kg live weight,Germany,2019,95.0
Annual,Euro,Rabbits - prices per 100 kg live weight,Greece,2011,314.41
Annual,Euro,Rabbits - prices per 100 kg live weight,Greece,2012,309.14
Annual,Euro,Rabbits - prices per 100 kg live weight,Greece,2013,306.55
Annual,Euro,Rabbits - prices per 100 kg live weight,Greece,2014,303.67
Annual,Euro,Rabbits - prices per 100 kg live weight,Greece,2015,467.46
Annual,Euro,Rabbits - prices per 100 kg live weight,Greece,2016,465.47
Annual,Euro,Rabbits - prices per 100 kg live weight,Greece,2017,469.44
Annual,Euro,Rabbits - prices per 100 kg live weight,Greece,2018,474.62
Annual,Euro,Rabbits - prices per 100 kg live weight,Greece,2019,469.4
Annual,Euro,Rabbits - prices per 100 kg live weight,Greece,2020,461.51
Annual,Euro,Rabbits - prices per 100 kg live weight,Spain,2011,185.25
Annual,Euro,Rabbits - prices per 100 kg live weight,Spain,2012,184.57
Annual,Euro,Rabbits - prices per 100 kg live weight,Spain,2013,194.2
Annual,Euro,Rabbits - prices per 100 kg live weight,Spain,2014,175.86
Annual,Euro,Rabbits - prices per 100 kg live weight,Spain,2015,161.9
Annual,Euro,Rabbits - prices per 100 kg live weight,Spain,2016,162.39
Annual,Euro,Rabbits - prices per 100 kg live weight,Spain,2017,174.3
Annual,Euro,Rabbits - prices per 100 kg live weight,Spain,2018,184.11
Annual,Euro,Rabbits - prices per 100 kg live weight,Spain,2019,200.71
Annual,Euro,Rabbits - prices per 100 kg live weight,Spain,2020,186.9
Annual,Euro,Rabbits - prices per 100 kg live weight,France,2011,174.9
Annual,Euro,Rabbits - prices per 100 kg live weight,France,2012,187.91
Annual,Euro,Rabbits - prices per 100 kg live weight,France,2013,196.15
Annual,Euro,Rabbits - prices per 100 kg live weight,France,2014,190.8
Annual,Euro,Rabbits - prices per 100 kg live weight,France,2015,179.9
Annual,Euro,Rabbits - prices per 100 kg live weight,France,2016,172.7
Annual,Euro,Rabbits - prices per 100 kg live weight,Croatia,2011,200.56
Annual,Euro,Rabbits - prices per 100 kg live weight,Croatia,2012,201.42
Annual,Euro,Rabbits - prices per 100 kg live weight,Croatia,2013,202.15
Annual,Euro,Rabbits - prices per 100 kg live weight,Croatia,2014,209.52
Annual,Euro,Rabbits - prices per 100 kg live weight,Croatia,2015,210.15
