freq,unit,agriprod,geo,TIME_PERIOD,OBS_VALUE
Annual,Euro per hectare,Arable land,Puglia,2013,20176.0
Annual,Euro per hectare,Arable land,Puglia,2014,26023.0
Annual,Euro per hectare,Arable land,Puglia,2015,30830.0
Annual,Euro per hectare,Arable land,Puglia,2016,22207.0
Annual,Euro per hectare,Arable land,Puglia,2017,21990.0
Annual,Euro per hectare,Arable land,Puglia,2018,21693.0
Annual,Euro per hectare,Arable land,Puglia,2019,31983.0
Annual,Euro per hectare,Arable land,Puglia,2020,32518.0
Annual,Euro per hectare,Arable land,Basilicata,2011,9695.0
Annual,Euro per hectare,Arable land,Basilicata,2012,7298.0
Annual,Euro per hectare,Arable land,Basilicata,2013,10220.0
Annual,Euro per hectare,Arable land,Basilicata,2014,18022.0
Annual,Euro per hectare,Arable land,Basilicata,2015,16498.0
Annual,Euro per hectare,Arable land,Basilicata,2016,21189.0
Annual,Euro per hectare,Arable land,Basilicata,2017,16957.0
Annual,Euro per hectare,Arable land,Basilicata,2018,15737.0
Annual,Euro per hectare,Arable land,Basilicata,2019,24811.0
Annual,Euro per hectare,Arable land,Basilicata,2020,26420.0
Annual,Euro per hectare,Arable land,Calabria,2011,13322.0
Annual,Euro per hectare,Arable land,Calabria,2012,14125.0
Annual,Euro per hectare,Arable land,Calabria,2013,13301.0
Annual,Euro per hectare,Arable land,Calabria,2014,21078.0
Annual,Euro per hectare,Arable land,Calabria,2015,24994.0
Annual,Euro per hectare,Arable land,Calabria,2016,22551.0
Annual,Euro per hectare,Arable land,Calabria,2017,32141.0
Annual,Euro per hectare,Arable land,Calabria,2018,25199.0
Annual,Euro per hectare,Arable land,Calabria,2019,25527.0
Annual,Euro per hectare,Arable land,Calabria,2020,26290.0
Annual,Euro per hectare,Arable land,Isole,2011,14215.0
Annual,Euro per hectare,Arable land,Isole,2012,15912.0
Annual,Euro per hectare,Arable land,Isole,2013,13193.0
Annual,Euro per hectare,Arable land,Isole,2014,17824.0
Annual,Euro per hectare,Arable land,Isole,2015,21588.0
Annual,Euro per hectare,Arable land,Isole,2016,19114.0
Annual,Euro per hectare,Arable land,Isole,2017,21763.0
Annual,Euro per hectare,Arable land,Isole,2018,21426.0
Annual,Euro per hectare,Arable land,Isole,2019,25427.0
Annual,Euro per hectare,Arable land,Isole,2020,27670.0
Annual,Euro per hectare,Arable land,Sicilia,2011,17416.0
Annual,Euro per hectare,Arable land,Sicilia,2012,16537.0
Annual,Euro per hectare,Arable land,Sicilia,2013,18122.0
Annual,Euro per hectare,Arable land,Sicilia,2014,21625.0
Annual,Euro per hectare,Arable land,Sicilia,2015,25689.0
Annual,Euro per hectare,Arable land,Sicilia,2016,24580.0
Annual,Euro per hectare,Arable land,Sicilia,2017,29405.0
Annual,Euro per hectare,Arable land,Sicilia,2018,27758.0
Annual,Euro per hectare,Arable land,Sicilia,2019,28422.0
Annual,Euro per hectare,Arable land,Sicilia,2020,31179.0
Annual,Euro per hectare,Arable land,Sardegna,2011,11299.0
Annual,Euro per hectare,Arable land,Sardegna,2012,15247.0
Annual,Euro per hectare,Arable land,Sardegna,2013,8807.0
Annual,Euro per hectare,Arable land,Sardegna,2014,13894.0
Annual,Euro per hectare,Arable land,Sardegna,2015,17571.0
Annual,Euro per hectare,Arable land,Sardegna,2016,13716.0
Annual,Euro per hectare,Arable land,Sardegna,2017,13860.0
Annual,Euro per hectare,Arable land,Sardegna,2018,15053.0
Annual,Euro per hectare,Arable land,Sardegna,2019,15448.0
Annual,Euro per hectare,Arable land,Sardegna,2020,15979.0
Annual,Euro per hectare,Arable land,Nord-Est,2011,45413.0
Annual,Euro per hectare,Arable land,Nord-Est,2012,45880.0
Annual,Euro per hectare,Arable land,Nord-Est,2013,44259.0
Annual,Euro per hectare,Arable land,Nord-Est,2014,48613.0
Annual,Euro per hectare,Arable land,Nord-Est,2015,50130.0
Annual,Euro per hectare,Arable land,Nord-Est,2016,42330.0
Annual,Euro per hectare,Arable land,Nord-Est,2017,38484.0
Annual,Euro per hectare,Arable land,Nord-Est,2018,37208.0
Annual,Euro per hectare,Arable land,Nord-Est,2019,37780.0
Annual,Euro per hectare,Arable land,Nord-Est,2020,35005.0
Annual,Euro per hectare,Arable land,Veneto,2011,60312.0
Annual,Euro per hectare,Arable land,Veneto,2012,57954.0
Annual,Euro per hectare,Arable land,Veneto,2013,59912.0
Annual,Euro per hectare,Arable land,Veneto,2014,66833.0
Annual,Euro per hectare,Arable land,Veneto,2015,68369.0
Annual,Euro per hectare,Arable land,Veneto,2016,58756.0
Annual,Euro per hectare,Arable land,Veneto,2017,55340.0
Annual,Euro per hectare,Arable land,Veneto,2018,50912.0
Annual,Euro per hectare,Arable land,Veneto,2019,60531.0
Annual,Euro per hectare,Arable land,Veneto,2020,58678.0
Annual,Euro per hectare,Arable land,Friuli-Venezia Giulia,2011,32049.0
Annual,Euro per hectare,Arable land,Friuli-Venezia Giulia,2012,39122.0
Annual,Euro per hectare,Arable land,Friuli-Venezia Giulia,2013,35801.0
Annual,Euro per hectare,Arable land,Friuli-Venezia Giulia,2014,36263.0
Annual,Euro per hectare,Arable land,Friuli-Venezia Giulia,2015,37145.0
Annual,Euro per hectare,Arable land,Friuli-Venezia Giulia,2016,34726.0
Annual,Euro per hectare,Arable land,Friuli-Venezia Giulia,2017,29108.0
Annual,Euro per hectare,Arable land,Friuli-Venezia Giulia,2018,27858.0
Annual,Euro per hectare,Arable land,Friuli-Venezia Giulia,2019,40175.0
Annual,Euro per hectare,Arable land,Friuli-Venezia Giulia,2020,34080.0
Annual,Euro per hectare,Arable land,Emilia-Romagna,2011,44112.0
Annual,Euro per hectare,Arable land,Emilia-Romagna,2012,40528.0
Annual,Euro per hectare,Arable land,Emilia-Romagna,2013,37099.0
Annual,Euro per hectare,Arable land,Emilia-Romagna,2014,42557.0
Annual,Euro per hectare,Arable land,Emilia-Romagna,2015,45157.0
Annual,Euro per hectare,Arable land,Emilia-Romagna,2016,33430.0
Annual,Euro per hectare,Arable land,Emilia-Romagna,2017,31397.0
Annual,Euro per hectare,Arable land,Emilia-Romagna,2018,32289.0
Annual,Euro per hectare,Arable land,Emilia-Romagna,2019,25101.0
Annual,Euro per hectare,Arable land,Emilia-Romagna,2020,22134.0
Annual,Euro per hectare,Arable land,Centro (IT),2011,29070.0
Annual,Euro per hectare,Arable land,Centro (IT),2012,30206.0
Annual,Euro per hectare,Arable land,Centro (IT),2013,32931.0
Annual,Euro per hectare,Arable land,Centro (IT),2014,35016.0
Annual,Euro per hectare,Arable land,Centro (IT),2015,38375.0
Annual,Euro per hectare,Arable land,Centro (IT),2016,29469.0
Annual,Euro per hectare,Arable land,Centro (IT),2017,31168.0
Annual,Euro per hectare,Arable land,Centro (IT),2018,32950.0
Annual,Euro per hectare,Arable land,Centro (IT),2019,33712.0
Annual,Euro per hectare,Arable land,Centro (IT),2020,33358.0
Annual,Euro per hectare,Arable land,Toscana,2011,41924.0
Annual,Euro per hectare,Arable land,Toscana,2012,37843.0
Annual,Euro per hectare,Arable land,Toscana,2013,35108.0
Annual,Euro per hectare,Arable land,Toscana,2014,41638.0
Annual,Euro per hectare,Arable land,Toscana,2015,42656.0
Annual,Euro per hectare,Arable land,Toscana,2016,31245.0
Annual,Euro per hectare,Arable land,Toscana,2017,33775.0
Annual,Euro per hectare,Arable land,Toscana,2018,38313.0
Annual,Euro per hectare,Arable land,Toscana,2019,34602.0
Annual,Euro per hectare,Arable land,Toscana,2020,34156.0
Annual,Euro per hectare,Arable land,Umbria,2011,20120.0
Annual,Euro per hectare,Arable land,Umbria,2012,19053.0
Annual,Euro per hectare,Arable land,Umbria,2013,21410.0
Annual,Euro per hectare,Arable land,Umbria,2014,21855.0
Annual,Euro per hectare,Arable land,Umbria,2015,32804.0
Annual,Euro per hectare,Arable land,Umbria,2016,23135.0
Annual,Euro per hectare,Arable land,Umbria,2017,25080.0
Annual,Euro per hectare,Arable land,Umbria,2018,27575.0
Annual,Euro per hectare,Arable land,Umbria,2019,28625.0
Annual,Euro per hectare,Arable land,Umbria,2020,30322.0
Annual,Euro per hectare,Arable land,Marche,2011,18530.0
Annual,Euro per hectare,Arable land,Marche,2012,28410.0
Annual,Euro per hectare,Arable land,Marche,2013,35445.0
Annual,Euro per hectare,Arable land,Marche,2014,32091.0
Annual,Euro per hectare,Arable land,Marche,2015,35007.0
Annual,Euro per hectare,Arable land,Marche,2016,28732.0
Annual,Euro per hectare,Arable land,Marche,2017,26732.0
Annual,Euro per hectare,Arable land,Marche,2018,28102.0
Annual,Euro per hectare,Arable land,Marche,2019,27458.0
Annual,Euro per hectare,Arable land,Marche,2020,26457.0
Annual,Euro per hectare,Arable land,Lazio,2011,36994.0
Annual,Euro per hectare,Arable land,Lazio,2012,33889.0
Annual,Euro per hectare,Arable land,Lazio,2013,35556.0
Annual,Euro per hectare,Arable land,Lazio,2014,43489.0
Annual,Euro per hectare,Arable land,Lazio,2015,40570.0
Annual,Euro per hectare,Arable land,Lazio,2016,33659.0
Annual,Euro per hectare,Arable land,Lazio,2017,39260.0
Annual,Euro per hectare,Arable land,Lazio,2018,37913.0
Annual,Euro per hectare,Arable land,Lazio,2019,40569.0
Annual,Euro per hectare,Arable land,Lazio,2020,39954.0
Annual,Euro per hectare,Arable land,Lietuva,2011,1212.0
Annual,Euro per hectare,Arable land,Lietuva,2012,1527.0
Annual,Euro per hectare,Arable land,Lietuva,2013,2009.0
Annual,Euro per hectare,Arable land,Lietuva,2014,2330.0
Annual,Euro per hectare,Arable land,Lietuva,2015,3089.0
Annual,Euro per hectare,Arable land,Lietuva,2016,3516.0
Annual,Euro per hectare,Arable land,Lietuva,2017,3571.0
Annual,Euro per hectare,Arable land,Lietuva,2018,3890.0
Annual,Euro per hectare,Arable land,Lietuva,2019,3959.0
Annual,Euro per hectare,Arable land,Lietuva,2020,4127.0
Annual,Euro per hectare,Arable land,Sostinės regionas,2016,2832.0
Annual,Euro per hectare,Arable land,Sostinės regionas,2017,2472.0
Annual,Euro per hectare,Arable land,Sostinės regionas,2018,2504.0
Annual,Euro per hectare,Arable land,Sostinės regionas,2019,2476.0
Annual,Euro per hectare,Arable land,Sostinės regionas,2020,2834.0
Annual,Euro per hectare,Arable land,Vidurio ir vakarų Lietuvos regionas,2016,3625.0
Annual,Euro per hectare,Arable land,Vidurio ir vakarų Lietuvos regionas,2017,3698.0
Annual,Euro per hectare,Arable land,Vidurio ir vakarų Lietuvos regionas,2018,4061.0
Annual,Euro per hectare,Arable land,Vidurio ir vakarų Lietuvos regionas,2019,4122.0
Annual,Euro per hectare,Arable land,Vidurio ir vakarų Lietuvos regionas,2020,4287.0
Annual,Euro per hectare,Arable land,Luxembourg,2011,23648.0
Annual,Euro per hectare,Arable land,Luxembourg,2012,24230.0
Annual,Euro per hectare,Arable land,Luxembourg,2013,26621.0
Annual,Euro per hectare,Arable land,Luxembourg,2014,27438.0
Annual,Euro per hectare,Arable land,Luxembourg,2015,27738.0
Annual,Euro per hectare,Arable land,Luxembourg,2016,26030.0
Annual,Euro per hectare,Arable land,Luxembourg,2017,35590.0
Annual,Euro per hectare,Arable land,Luxembourg,2018,35110.0
Annual,Euro per hectare,Arable land,Luxembourg,2019,37300.0
Annual,Euro per hectare,Arable land,Luxembourg,2020,46500.0
Annual,Euro per hectare,Arable land,Latvija,2011,2336.0
Annual,Euro per hectare,Arable land,Latvija,2012,4475.0
Annual,Euro per hectare,Arable land,Latvija,2013,4980.0
Annual,Euro per hectare,Arable land,Latvija,2014,2552.0
Annual,Euro per hectare,Arable land,Latvija,2015,2654.0
Annual,Euro per hectare,Arable land,Latvija,2016,2917.0
Annual,Euro per hectare,Arable land,Latvija,2017,2975.0
Annual,Euro per hectare,Arable land,Latvija,2018,3856.0
Annual,Euro per hectare,Arable land,Latvija,2019,3922.0
Annual,Euro per hectare,Arable land,Latvija,2020,4182.0
Annual,Euro per hectare,Arable land,Noord-Nederland,2011,37442.0
Annual,Euro per hectare,Arable land,Noord-Nederland,2012,39547.0
Annual,Euro per hectare,Arable land,Noord-Nederland,2013,41022.0
Annual,Euro per hectare,Arable land,Noord-Nederland,2014,44059.0
Annual,Euro per hectare,Arable land,Noord-Nederland,2015,49057.0
Annual,Euro per hectare,Arable land,Noord-Nederland,2016,51076.0
Annual,Euro per hectare,Arable land,Noord-Nederland,2017,54261.0
Annual,Euro per hectare,Arable land,Noord-Nederland,2018,58183.0
Annual,Euro per hectare,Arable land,Noord-Nederland,2019,58386.0
Annual,Euro per hectare,Arable land,Noord-Nederland,2020,61966.0
Annual,Euro per hectare,Arable land,Groningen,2011,39172.0
Annual,Euro per hectare,Arable land,Groningen,2012,42455.0
Annual,Euro per hectare,Arable land,Groningen,2013,43166.0
Annual,Euro per hectare,Arable land,Groningen,2014,46730.0
Annual,Euro per hectare,Arable land,Groningen,2015,52045.0
Annual,Euro per hectare,Arable land,Groningen,2016,53643.0
Annual,Euro per hectare,Arable land,Groningen,2017,56820.0
Annual,Euro per hectare,Arable land,Groningen,2018,60761.0
Annual,Euro per hectare,Arable land,Groningen,2019,60680.0
Annual,Euro per hectare,Arable land,Groningen,2020,65407.0
Annual,Euro per hectare,Arable land,Friesland (NL),2011,42602.0
Annual,Euro per hectare,Arable land,Friesland (NL),2012,37862.0
Annual,Euro per hectare,Arable land,Friesland (NL),2013,41040.0
Annual,Euro per hectare,Arable land,Friesland (NL),2014,42264.0
Annual,Euro per hectare,Arable land,Friesland (NL),2015,47502.0
Annual,Euro per hectare,Arable land,Friesland (NL),2016,49253.0
Annual,Euro per hectare,Arable land,Friesland (NL),2017,50704.0
Annual,Euro per hectare,Arable land,Friesland (NL),2018,61040.0
Annual,Euro per hectare,Arable land,Friesland (NL),2019,49852.0
Annual,Euro per hectare,Arable land,Friesland (NL),2020,52912.0
Annual,Euro per hectare,Arable land,Drenthe,2011,33037.0
Annual,Euro per hectare,Arable land,Drenthe,2012,36877.0
Annual,Euro per hectare,Arable land,Drenthe,2013,38411.0
Annual,Euro per hectare,Arable land,Drenthe,2014,41676.0
Annual,Euro per hectare,Arable land,Drenthe,2015,46120.0
Annual,Euro per hectare,Arable land,Drenthe,2016,48768.0
Annual,Euro per hectare,Arable land,Drenthe,2017,52844.0
Annual,Euro per hectare,Arable land,Drenthe,2018,53626.0
Annual,Euro per hectare,Arable land,Drenthe,2019,59787.0
Annual,Euro per hectare,Arable land,Drenthe,2020,62310.0
Annual,Euro per hectare,Arable land,Oost-Nederland,2011,59664.0
Annual,Euro per hectare,Arable land,Oost-Nederland,2012,56193.0
Annual,Euro per hectare,Arable land,Oost-Nederland,2013,56849.0
Annual,Euro per hectare,Arable land,Oost-Nederland,2014,60357.0
Annual,Euro per hectare,Arable land,Oost-Nederland,2015,69785.0
Annual,Euro per hectare,Arable land,Oost-Nederland,2016,71637.0
Annual,Euro per hectare,Arable land,Oost-Nederland,2017,80397.0
Annual,Euro per hectare,Arable land,Oost-Nederland,2018,84469.0
Annual,Euro per hectare,Arable land,Oost-Nederland,2019,88119.0
Annual,Euro per hectare,Arable land,Oost-Nederland,2020,82981.0
Annual,Euro per hectare,Arable land,Overijssel,2011,49002.0
Annual,Euro per hectare,Arable land,Overijssel,2012,47823.0
Annual,Euro per hectare,Arable land,Overijssel,2013,50339.0
Annual,Euro per hectare,Arable land,Overijssel,2014,53462.0
Annual,Euro per hectare,Arable land,Overijssel,2015,59072.0
Annual,Euro per hectare,Arable land,Overijssel,2016,58383.0
Annual,Euro per hectare,Arable land,Overijssel,2017,60064.0
Annual,Euro per hectare,Arable land,Overijssel,2018,61698.0
Annual,Euro per hectare,Arable land,Overijssel,2019,61532.0
Annual,Euro per hectare,Arable land,Overijssel,2020,63294.0
Annual,Euro per hectare,Arable land,Gelderland,2011,45797.0
Annual,Euro per hectare,Arable land,Gelderland,2012,45381.0
Annual,Euro per hectare,Arable land,Gelderland,2013,48717.0
Annual,Euro per hectare,Arable land,Gelderland,2014,51979.0
Annual,Euro per hectare,Arable land,Gelderland,2015,56718.0
Annual,Euro per hectare,Arable land,Gelderland,2016,59271.0
Annual,Euro per hectare,Arable land,Gelderland,2017,56655.0
Annual,Euro per hectare,Arable land,Gelderland,2018,59657.0
Annual,Euro per hectare,Arable land,Gelderland,2019,63444.0
Annual,Euro per hectare,Arable land,Gelderland,2020,65100.0
Annual,Euro per hectare,Arable land,Flevoland,2011,67468.0
Annual,Euro per hectare,Arable land,Flevoland,2012,73346.0
Annual,Euro per hectare,Arable land,Flevoland,2013,70077.0
Annual,Euro per hectare,Arable land,Flevoland,2014,73648.0
Annual,Euro per hectare,Arable land,Flevoland,2015,89835.0
Annual,Euro per hectare,Arable land,Flevoland,2016,92646.0
Annual,Euro per hectare,Arable land,Flevoland,2017,116761.0
Annual,Euro per hectare,Arable land,Flevoland,2018,125061.0
Annual,Euro per hectare,Arable land,Flevoland,2019,131347.0
Annual,Euro per hectare,Arable land,Flevoland,2020,114955.0
Annual,Euro per hectare,Arable land,West-Nederland,2011,54514.0
Annual,Euro per hectare,Arable land,West-Nederland,2012,53904.0
Annual,Euro per hectare,Arable land,West-Nederland,2013,58540.0
Annual,Euro per hectare,Arable land,West-Nederland,2014,61088.0
Annual,Euro per hectare,Arable land,West-Nederland,2015,63594.0
Annual,Euro per hectare,Arable land,West-Nederland,2016,68213.0
Annual,Euro per hectare,Arable land,West-Nederland,2017,67716.0
Annual,Euro per hectare,Arable land,West-Nederland,2018,75496.0
Annual,Euro per hectare,Arable land,West-Nederland,2019,71467.0
Annual,Euro per hectare,Arable land,West-Nederland,2020,75643.0
Annual,Euro per hectare,Arable land,Utrecht (NUTS 2021),2011,72388.0
Annual,Euro per hectare,Arable land,Utrecht (NUTS 2021),2012,57887.0
Annual,Euro per hectare,Arable land,Utrecht (NUTS 2021),2013,62584.0
Annual,Euro per hectare,Arable land,Utrecht (NUTS 2021),2014,61836.0
Annual,Euro per hectare,Arable land,Utrecht (NUTS 2021),2015,56808.0
Annual,Euro per hectare,Arable land,Utrecht (NUTS 2021),2016,61267.0
Annual,Euro per hectare,Arable land,Utrecht (NUTS 2021),2017,61293.0
Annual,Euro per hectare,Arable land,Utrecht (NUTS 2021),2018,55131.0
Annual,Euro per hectare,Arable land,Utrecht (NUTS 2021),2019,57498.0
Annual,Euro per hectare,Arable land,Utrecht (NUTS 2021),2020,69410.0
Annual,Euro per hectare,Arable land,Noord-Holland,2011,45793.0
Annual,Euro per hectare,Arable land,Noord-Holland,2012,40470.0
Annual,Euro per hectare,Arable land,Noord-Holland,2013,43223.0
Annual,Euro per hectare,Arable land,Noord-Holland,2014,52763.0
Annual,Euro per hectare,Arable land,Noord-Holland,2015,60407.0
Annual,Euro per hectare,Arable land,Noord-Holland,2016,63944.0
Annual,Euro per hectare,Arable land,Noord-Holland,2017,58027.0
Annual,Euro per hectare,Arable land,Noord-Holland,2018,77251.0
Annual,Euro per hectare,Arable land,Noord-Holland,2019,61037.0
Annual,Euro per hectare,Arable land,Noord-Holland,2020,84691.0
Annual,Euro per hectare,Arable land,Zuid-Holland (NUTS 2021),2011,61292.0
Annual,Euro per hectare,Arable land,Zuid-Holland (NUTS 2021),2012,62033.0
Annual,Euro per hectare,Arable land,Zuid-Holland (NUTS 2021),2013,70070.0
Annual,Euro per hectare,Arable land,Zuid-Holland (NUTS 2021),2014,56931.0
Annual,Euro per hectare,Arable land,Zuid-Holland (NUTS 2021),2015,60908.0
Annual,Euro per hectare,Arable land,Zuid-Holland (NUTS 2021),2016,70848.0
Annual,Euro per hectare,Arable land,Zuid-Holland (NUTS 2021),2017,68605.0
Annual,Euro per hectare,Arable land,Zuid-Holland (NUTS 2021),2018,72010.0
Annual,Euro per hectare,Arable land,Zuid-Holland (NUTS 2021),2019,73731.0
Annual,Euro per hectare,Arable land,Zuid-Holland (NUTS 2021),2020,67686.0
Annual,Euro per hectare,Arable land,Zeeland,2011,54441.0
Annual,Euro per hectare,Arable land,Zeeland,2012,55098.0
Annual,Euro per hectare,Arable land,Zeeland,2013,59019.0
Annual,Euro per hectare,Arable land,Zeeland,2014,66149.0
