freq,crops,pesticid,unit,geo,TIME_PERIOD,OBS_VALUE
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Denmark,2017,1404.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Estonia,2014,34.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Estonia,2015,82.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Estonia,2020,14.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Finland,2013,2174.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Finland,2018,1604.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,France,2013,119.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Ireland,2014,80.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Ireland,2018,98.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Lithuania,2014,420.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Lithuania,2018,67.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Latvia,2014,93.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Latvia,2019,27.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Malta,2014,2.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Netherlands,2012,4551.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Netherlands,2016,2984.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Norway,2014,1583.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Norway,2017,774.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Poland,2012,10655.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Poland,2017,18305.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2012,166.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2013,166.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2017,198.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Romania,2013,378.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Romania,2018,716.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Sweden,2017,4054.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Slovakia,2014,42.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,Slovakia,2018,49.0
Annual,Strawberries,"Herbicides, haulm destructors and moss killers",Kilogram,United Kingdom,2014,5964.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Cyprus,2019,68.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Denmark,2017,47.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Estonia,2014,6.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Estonia,2015,6.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Estonia,2020,12.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Finland,2013,367.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Finland,2018,355.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,France,2013,154.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Ireland,2014,37.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Ireland,2018,63.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Lithuania,2014,3.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Lithuania,2018,3.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Latvia,2014,6.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Latvia,2019,6.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Malta,2014,9.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Malta,2019,15.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Netherlands,2012,910.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Netherlands,2016,3054.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Norway,2014,168.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Norway,2017,111.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Poland,2012,3004.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Poland,2017,919.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Portugal,2012,336.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Portugal,2013,336.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Portugal,2017,335.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Romania,2013,3.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Romania,2018,63.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Sweden,2017,120.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,Slovakia,2014,4.0
Annual,Strawberries,Insecticides and acaricides,Kilogram,United Kingdom,2014,3536.0
Annual,Strawberries,Molluscicides,Kilogram,Denmark,2017,96.0
Annual,Strawberries,Molluscicides,Kilogram,Finland,2013,4.0
Annual,Strawberries,Molluscicides,Kilogram,Finland,2018,5.0
Annual,Strawberries,Molluscicides,Kilogram,France,2013,12.0
Annual,Strawberries,Molluscicides,Kilogram,Ireland,2014,0.0
Annual,Strawberries,Molluscicides,Kilogram,Ireland,2018,16.0
Annual,Strawberries,Molluscicides,Kilogram,Latvia,2019,0.0
Annual,Strawberries,Molluscicides,Kilogram,Netherlands,2012,10.0
Annual,Strawberries,Molluscicides,Kilogram,Netherlands,2016,7.0
Annual,Strawberries,Molluscicides,Kilogram,Norway,2014,87.0
Annual,Strawberries,Molluscicides,Kilogram,Romania,2018,0.0
Annual,Strawberries,Molluscicides,Kilogram,United Kingdom,2014,570.0
Annual,Strawberries,Plant growth regulators,Kilogram,Netherlands,2016,4.0
Annual,Strawberries,Plant growth regulators,Kilogram,Poland,2012,26.0
Annual,Strawberries,Plant growth regulators,Kilogram,Poland,2017,741.0
Annual,Strawberries,Plant growth regulators,Kilogram,Slovakia,2018,0.0
Annual,Strawberries,Other plant protection products,Kilogram,Finland,2018,102.0
Annual,Strawberries,Other plant protection products,Kilogram,France,2013,5539.0
Annual,Strawberries,Other plant protection products,Kilogram,Malta,2014,223.0
Annual,Strawberries,Other plant protection products,Kilogram,Netherlands,2016,129.0
Annual,Strawberries,Other plant protection products,Kilogram,Poland,2012,95.0
Annual,Strawberries,Other plant protection products,Kilogram,United Kingdom,2014,9205.0
Annual,Strawberries - under glass or high accessible cover,Fungicides and bactericides,Kilogram,Ireland,2014,590.0
Annual,Strawberries - under glass or high accessible cover,Fungicides and bactericides,Kilogram,Ireland,2018,781.0
Annual,Strawberries - under glass or high accessible cover,Fungicides and bactericides,Kilogram,Netherlands,2012,4947.0
Annual,Strawberries - under glass or high accessible cover,Fungicides and bactericides,Kilogram,Netherlands,2016,10684.0
Annual,Strawberries - under glass or high accessible cover,Fungicides and bactericides,Kilogram,Netherlands,2020,2890.0
Annual,Strawberries - under glass or high accessible cover,"Herbicides, haulm destructors and moss killers",Kilogram,Ireland,2014,73.0
Annual,Strawberries - under glass or high accessible cover,"Herbicides, haulm destructors and moss killers",Kilogram,Ireland,2018,14.0
Annual,Strawberries - under glass or high accessible cover,"Herbicides, haulm destructors and moss killers",Kilogram,Netherlands,2012,18.0
Annual,Strawberries - under glass or high accessible cover,"Herbicides, haulm destructors and moss killers",Kilogram,Netherlands,2016,2906.0
Annual,Strawberries - under glass or high accessible cover,Insecticides and acaricides,Kilogram,Cyprus,2019,25.0
Annual,Strawberries - under glass or high accessible cover,Insecticides and acaricides,Kilogram,Ireland,2014,36.0
Annual,Strawberries - under glass or high accessible cover,Insecticides and acaricides,Kilogram,Ireland,2018,48.0
Annual,Strawberries - under glass or high accessible cover,Insecticides and acaricides,Kilogram,Netherlands,2012,351.0
Annual,Strawberries - under glass or high accessible cover,Insecticides and acaricides,Kilogram,Netherlands,2016,294.0
Annual,Strawberries - under glass or high accessible cover,Insecticides and acaricides,Kilogram,Netherlands,2020,868.0
Annual,Strawberries - under glass or high accessible cover,Molluscicides,Kilogram,Ireland,2014,0.0
Annual,Strawberries - under glass or high accessible cover,Molluscicides,Kilogram,Ireland,2018,16.0
Annual,Strawberries - under glass or high accessible cover,Molluscicides,Kilogram,Netherlands,2016,7.0
Annual,Strawberries - under glass or high accessible cover,Molluscicides,Kilogram,Netherlands,2020,0.0
Annual,Strawberries - under glass or high accessible cover,Plant growth regulators,Kilogram,Netherlands,2016,4.0
Annual,Strawberries - under glass or high accessible cover,Plant growth regulators,Kilogram,Netherlands,2020,0.0
Annual,Strawberries - under glass or high accessible cover,Other plant protection products,Kilogram,Netherlands,2016,33.0
Annual,Strawberries - under glass or high accessible cover,Other plant protection products,Kilogram,Netherlands,2020,0.0
Annual,Strawberries - outdoor,Fungicides and bactericides,Kilogram,Netherlands,2020,4488.0
Annual,Strawberries - outdoor,"Herbicides, haulm destructors and moss killers",Kilogram,Netherlands,2020,994.0
Annual,Strawberries - outdoor,Insecticides and acaricides,Kilogram,Netherlands,2020,203.0
Annual,Strawberries - outdoor,Molluscicides,Kilogram,Netherlands,2020,0.0
Annual,Strawberries - outdoor,Plant growth regulators,Kilogram,Netherlands,2020,0.0
Annual,Strawberries - outdoor,Other plant protection products,Kilogram,Netherlands,2020,0.0
Annual,Citrus fruits,Fungicides and bactericides,Kilogram,Malta,2014,5.0
Annual,Citrus fruits,Fungicides and bactericides,Kilogram,Malta,2019,8.0
Annual,Citrus fruits,"Herbicides, haulm destructors and moss killers",Kilogram,Malta,2014,1.0
Annual,Citrus fruits,Insecticides and acaricides,Kilogram,Malta,2014,16.0
Annual,Citrus fruits,Insecticides and acaricides,Kilogram,Malta,2019,5.0
Annual,Citrus fruits,Other plant protection products,Kilogram,Malta,2014,25.0
Annual,Oranges,Fungicides and bactericides,Kilogram,Cyprus,2013,697.0
Annual,Oranges,Fungicides and bactericides,Kilogram,Cyprus,2016,2606.0
Annual,Oranges,Fungicides and bactericides,Kilogram,Spain,2019,177223.7
Annual,Oranges,Fungicides and bactericides,Kilogram,Portugal,2012,26266.0
Annual,Oranges,Fungicides and bactericides,Kilogram,Portugal,2013,26265.0
Annual,Oranges,Fungicides and bactericides,Kilogram,Portugal,2017,27867.0
Annual,Oranges,"Herbicides, haulm destructors and moss killers",Kilogram,Cyprus,2013,31.0
Annual,Oranges,"Herbicides, haulm destructors and moss killers",Kilogram,Cyprus,2016,134.0
Annual,Oranges,"Herbicides, haulm destructors and moss killers",Kilogram,Greece,2019,25891.0
Annual,Oranges,"Herbicides, haulm destructors and moss killers",Kilogram,Spain,2019,113461.2
Annual,Oranges,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2012,29899.0
Annual,Oranges,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2013,29898.0
Annual,Oranges,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2017,38186.0
Annual,Oranges,Insecticides and acaricides,Kilogram,Cyprus,2013,46532.0
Annual,Oranges,Insecticides and acaricides,Kilogram,Greece,2019,130413.0
Annual,Oranges,Insecticides and acaricides,Kilogram,Spain,2019,327685.9
Annual,Oranges,Insecticides and acaricides,Kilogram,Portugal,2012,74814.0
Annual,Oranges,Insecticides and acaricides,Kilogram,Portugal,2013,74811.0
Annual,Oranges,Insecticides and acaricides,Kilogram,Portugal,2017,54547.0
Annual,Oranges,Molluscicides,Kilogram,Spain,2019,939.8
Annual,Oranges,Molluscicides,Kilogram,Portugal,2012,15.0
Annual,Oranges,Molluscicides,Kilogram,Portugal,2013,15.0
Annual,Oranges,Molluscicides,Kilogram,Portugal,2017,13.0
Annual,Oranges,Plant growth regulators,Kilogram,Cyprus,2016,6.0
Annual,Oranges,Plant growth regulators,Kilogram,Spain,2019,172.1
Annual,Oranges,Plant growth regulators,Kilogram,Portugal,2012,24.0
Annual,Oranges,Plant growth regulators,Kilogram,Portugal,2013,24.0
Annual,Oranges,Plant growth regulators,Kilogram,Portugal,2017,19.0
Annual,Oranges,Other plant protection products,Kilogram,Spain,2019,24609.5
Annual,Oranges,Other plant protection products,Kilogram,Portugal,2012,42.0
Annual,Oranges,Other plant protection products,Kilogram,Portugal,2013,42.0
Annual,Oranges,Other plant protection products,Kilogram,Portugal,2017,125.0
Annual,Small citrus fruits,Fungicides and bactericides,Kilogram,Cyprus,2013,594.0
Annual,Small citrus fruits,Fungicides and bactericides,Kilogram,Cyprus,2016,4246.0
Annual,Small citrus fruits,Fungicides and bactericides,Kilogram,Spain,2019,7.6
Annual,Small citrus fruits,Fungicides and bactericides,Kilogram,Portugal,2012,3453.0
Annual,Small citrus fruits,Fungicides and bactericides,Kilogram,Portugal,2013,3453.0
Annual,Small citrus fruits,Fungicides and bactericides,Kilogram,Portugal,2017,3865.0
Annual,Small citrus fruits,"Herbicides, haulm destructors and moss killers",Kilogram,Cyprus,2013,29.0
Annual,Small citrus fruits,"Herbicides, haulm destructors and moss killers",Kilogram,Cyprus,2016,41.0
Annual,Small citrus fruits,"Herbicides, haulm destructors and moss killers",Kilogram,Spain,2019,359.7
Annual,Small citrus fruits,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2012,4429.0
Annual,Small citrus fruits,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2013,4429.0
Annual,Small citrus fruits,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2017,5969.0
Annual,Small citrus fruits,Insecticides and acaricides,Kilogram,Cyprus,2013,2606.0
Annual,Small citrus fruits,Insecticides and acaricides,Kilogram,Portugal,2012,11025.0
Annual,Small citrus fruits,Insecticides and acaricides,Kilogram,Portugal,2013,11025.0
Annual,Small citrus fruits,Insecticides and acaricides,Kilogram,Portugal,2017,7967.0
Annual,Small citrus fruits,Molluscicides,Kilogram,Portugal,2012,3.0
Annual,Small citrus fruits,Molluscicides,Kilogram,Portugal,2013,3.0
Annual,Small citrus fruits,Molluscicides,Kilogram,Portugal,2017,3.0
Annual,Small citrus fruits,Plant growth regulators,Kilogram,Cyprus,2016,11.0
Annual,Small citrus fruits,Plant growth regulators,Kilogram,Portugal,2012,4.0
Annual,Small citrus fruits,Plant growth regulators,Kilogram,Portugal,2013,4.0
Annual,Small citrus fruits,Plant growth regulators,Kilogram,Portugal,2017,3.0
Annual,Small citrus fruits,Other plant protection products,Kilogram,Portugal,2012,11.0
Annual,Small citrus fruits,Other plant protection products,Kilogram,Portugal,2013,11.0
Annual,Small citrus fruits,Other plant protection products,Kilogram,Portugal,2017,32.0
Annual,Satsumas,Fungicides and bactericides,Kilogram,Spain,2019,93290.9
Annual,Satsumas,"Herbicides, haulm destructors and moss killers",Kilogram,Spain,2019,63792.8
Annual,Satsumas,Insecticides and acaricides,Kilogram,Spain,2019,209840.7
Annual,Satsumas,Molluscicides,Kilogram,Spain,2019,493.8
Annual,Satsumas,Plant growth regulators,Kilogram,Spain,2019,553.5
Annual,Satsumas,Other plant protection products,Kilogram,Spain,2019,10165.9
Annual,Clementines,Fungicides and bactericides,Kilogram,Spain,2019,29358.4
Annual,Clementines,Fungicides and bactericides,Kilogram,France,2018,2417.0
Annual,Clementines,"Herbicides, haulm destructors and moss killers",Kilogram,Spain,2019,10001.8
Annual,Clementines,"Herbicides, haulm destructors and moss killers",Kilogram,France,2018,706.0
Annual,Clementines,Insecticides and acaricides,Kilogram,Spain,2019,137729.6
Annual,Clementines,Insecticides and acaricides,Kilogram,France,2018,30848.0
Annual,Clementines,Molluscicides,Kilogram,Spain,2019,446.0
Annual,Clementines,Plant growth regulators,Kilogram,Spain,2019,183.1
Annual,Clementines,Other plant protection products,Kilogram,Spain,2019,848.2
Annual,Clementines,Other plant protection products,Kilogram,France,2018,2962.0
Annual,Lemons and acid limes,Fungicides and bactericides,Kilogram,Cyprus,2013,1953.0
